NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	XRCC2	1932	1.3630799055099487	-0.0058585186	No	
row_1	RAD50	3275	0.9397656321525574	-0.010552235	No	
row_2	RPA1	4058	0.7604976892471313	0.0055565936	No	
row_3	MRE11	5179	0.5063928365707397	-0.022960642	No	
row_4	BRCA2	6396	0.25696051120758057	-0.07984331	No	
row_5	SSBP1	6967	0.1625853180885315	-0.10277739	No	
row_6	RAD54L	8264	-0.015118268318474293	-0.18630591	No	
row_7	RPA2	8314	-0.019110068678855896	-0.18782304	No	
row_8	EME1	8820	-0.07649904489517212	-0.21412079	No	
row_9	RAD51D	9471	-0.1417618691921234	-0.24413678	No	
row_10	BLM	9670	-0.16001202166080475	-0.24293874	No	
row_11	RAD54B	9975	-0.18290260434150696	-0.24665576	No	
row_12	XRCC3	10022	-0.18601937592029572	-0.23320213	No	
row_13	SEM1	10441	-0.21798206865787506	-0.24127914	No	
row_14	RPA3	10691	-0.23479785025119781	-0.23680095	No	
row_15	RAD51B	11223	-0.2747878432273865	-0.24724934	No	
row_16	NBN	12009	-0.3415202796459198	-0.2684236	Yes	
row_17	MUS81	12437	-0.38304582238197327	-0.262479	Yes	
row_18	RAD51C	13000	-0.446607381105423	-0.25974843	Yes	
row_19	POLD3	13095	-0.45681920647621155	-0.2254676	Yes	
row_20	RAD52	13411	-0.5017465949058533	-0.20168181	Yes	
row_21	RAD51	13708	-0.5474697351455688	-0.17260456	Yes	
row_22	TOP3B	13852	-0.5712172985076904	-0.13140625	Yes	
row_23	TOP3A	14088	-0.6211673617362976	-0.091811	Yes	
row_24	POLD1	14779	-0.8504441380500793	-0.061715886	Yes	
row_25	POLD2	15071	-1.07895028591156	0.014733872	Yes	
